tail,head,cap,length,fft,alpha,beta,speedLimit,toll,type
630,557,8500,2.764498936,3.75,0.15,4,0,0,1
630,626,11000,3.339227866,4.32,0.15,4,0,0,1
631,85,49500,1.388332788,0,0.15,4,0,0,3
631,489,3500,2.846929536,4.23,0.15,4,0,0,1
631,490,5000,1.92873441,3.8,0.15,4,0,0,1
631,559,5000,5.25553814,6.1,0.15,4,0,0,1
631,566,2000,4.651438683,7.28,0.15,4,0,0,1
631,571,2000,6.191709638,6.73,0.15,4,0,0,1
631,628,6500,5.006669184,6.55,0.15,4,0,0,1
631,636,6500,3.5395751,4.37,0.15,4,0,0,1
632,86,49500,1.388332788,0,0.15,4,0,0,3
632,502,1500,2.643315333,1.67,0.15,4,0,0.264331533,1
632,571,2500,5.191888585,7.76,0.15,4,0,0,1
632,628,5000,4.819341542,4.99,0.15,4,0,0,1
632,633,8000,4.716246966,4.53,0.15,4,0,0,1
632,636,2500,4.69268617,4.17,0.15,4,0,0.469268617,1
633,87,49500,1.388332788,0,0.15,4,0,0,3
633,478,5500,3.171968744,1.91,0.15,4,0,0,1
633,503,7000,4.9094809,3.5,0.15,4,0,0,1
633,629,6000,4.716246966,4.89,0.15,4,0,0,1
633,632,8000,4.716246966,4.53,0.15,4,0,0,1
634,88,49500,1.388332788,0,0.15,4,0,0,3
634,502,1500,2.552419584,3.91,0.15,4,0,0.255241958,1
634,505,6000,2.887259697,1.48,0.15,4,0,0,1
634,571,2000,6.072264127,6.3,0.15,4,0,0.607226413,1
634,635,3500,4.716246966,3.86,0.15,4,0,0,1
634,637,4500,4.712159232,5.42,0.15,4,0,0,1
635,89,49500,1.388332788,0,0.15,4,0,0,3
635,504,7000,1.144855135,0.45,0.15,4,0,0.114485514,1
635,634,3500,4.716246966,3.86,0.15,4,0,0,1
635,640,1000,4.716246966,3.64,0.15,4,0,0,1
635,705,5500,4.712159232,4.23,0.15,4,0,0,1
636,90,49500,1.388332788,0,0.15,4,0,0,3
636,501,5500,1.717266609,0.62,0.15,4,0,0,1
636,631,6500,3.5395751,4.37,0.15,4,0,0,1
636,632,2500,4.69268617,4.17,0.15,4,0,0,1
637,91,49500,1.388332788,0,0.15,4,0,0,3
637,571,3500,3.448550604,4.49,0.15,4,0,0.34485506,1
637,572,2500,5.839263302,6.45,0.15,4,0,0.58392633,1
637,576,4000,5.239010177,5.8,0.15,4,0,0,1
637,634,4500,4.712159232,5.42,0.15,4,0,0,1
637,644,5000,4.618157449,4.49,0.15,4,0,0,1
638,92,49500,1.388332788,0,0.15,4,0,0,3
638,640,1500,8.816742824,6.63,0.15,4,0,0,1
638,642,3000,7.19928773,5.44,0.15,4,0,0,1
638,707,2500,5.217799023,4.12,0.15,4,0,0.521779902,1
638,815,2000,7.068914772,5.72,0.15,4,0,0,1
638,825,1000,4.88291063,3.63,0.15,4,0,0,1
638,826,1500,4.829319475,4.8,0.15,4,0,0,1
639,93,49500,1.388332788,0,0.15,4,0,0,3
639,505,6000,2.240770118,2.42,0.15,4,0,0,1
639,506,5000,1.388332788,1.8,0.15,4,0,0,1
639,640,3000,4.716246966,3.51,0.15,4,0,0,1
639,641,8500,4.9094809,4.75,0.15,4,0,0,1
640,94,49500,1.388332788,0,0.15,4,0,0,3
640,635,1000,4.716246966,3.64,0.15,4,0,0.471624697,1
640,638,1500,8.816742824,6.63,0.15,4,0,0,1
640,639,3000,4.716246966,3.51,0.15,4,0,0,1
640,642,2000,4.716246966,4.39,0.15,4,0,0,1
641,95,49500,1.388332788,0,0.15,4,0,0,3
641,639,8500,4.9094809,4.75,0.15,4,0,0,1
641,642,6500,4.613989248,3.55,0.15,4,0,0,1
641,646,7000,4.716246966,3.9,0.15,4,0,0,1
641,648,500,4.811327009,4.68,0.15,4,0,0,1
642,96,49500,1.388332788,0,0.15,4,0,0,3
642,638,3000,7.19928773,5.44,0.15,4,0,0,1
642,640,2000,4.716246966,4.39,0.15,4,0,0,1
642,641,6500,4.613989248,3.55,0.15,4,0,0,1
642,649,2000,4.912425999,4.29,0.15,4,0,0,1
643,97,49500,1.388332788,0,0.15,4,0,0,3
643,576,3000,2.666908316,3.53,0.15,4,0,0.266690832,1
643,578,12000,3.731746867,3.79,0.15,4,0,0,1
643,644,8000,4.680358595,4.93,0.15,4,0,0,1
644,98,49500,1.388332788,0,0.15,4,0,0,3
644,506,5000,3.88362066,2.59,0.15,4,0,0,1
644,637,5000,4.618157449,4.49,0.15,4,0,0,1
644,643,8000,4.680358595,4.93,0.15,4,0,0,1
644,646,5500,4.811327009,5.23,0.15,4,0,0,1
645,99,49500,1.388332788,0,0.15,4,0,0,3
645,578,6000,5.06788863,5.85,0.15,4,0,0,1
645,646,6000,4.987389243,4.42,0.15,4,0,0,1
645,647,10000,4.035735855,3.97,0.15,4,0,0,1
645,652,10000,3.833666623,3.82,0.15,4,0,0,1
646,100,49500,1.388332788,0,0.15,4,0,0,3
646,507,1500,0.439029043,1.51,0.15,4,0,0.043902904,1
646,641,7000,4.716246966,3.9,0.15,4,0,0,1
646,644,5500,4.811327009,5.23,0.15,4,0,0,1
646,645,6000,4.987389243,4.42,0.15,4,0,0,1
646,653,4500,4.716246966,4.14,0.15,4,0,0,1
647,101,49500,1.388332788,0,0.15,4,0,0,3
647,524,5500,1.291224972,1.58,0.15,4,0,0,1
647,579,5500,3.648173633,3.52,0.15,4,0,0,1
647,645,10000,4.035735855,3.97,0.15,4,0,0,1
647,657,3500,3.508112425,3.63,0.15,4,0,0,1
648,102,49500,1.388332788,0,0.15,4,0,0,3
648,641,500,4.811327009,4.68,0.15,4,0,0.481132701,1
648,649,3000,4.516881431,4.48,0.15,4,0,0,1
648,650,3500,4.721348586,3.99,0.15,4,0,0,1
648,653,5000,4.819341542,3.95,0.15,4,0,0,1
649,103,49500,1.388332788,0,0.15,4,0,0,3
649,642,2000,4.912425999,4.29,0.15,4,0,0,1
649,648,3000,4.516881431,4.48,0.15,4,0,0,1
649,651,2000,4.713189212,3.9,0.15,4,0,0,1
649,825,1500,4.9084992,4.01,0.15,4,0,0,1
650,104,49500,1.388332788,0,0.15,4,0,0,3
650,453,500,4.216738775,2.82,0.15,4,0,0.421673877,1
650,648,3500,4.721348586,3.99,0.15,4,0,0,1
650,651,2500,4.9094809,4.35,0.15,4,0,0,1
650,655,3000,4.712159232,4.94,0.15,4,0,0,1
651,105,49500,1.388332788,0,0.15,4,0,0,3
651,649,2000,4.713189212,3.9,0.15,4,0,0,1
651,650,2500,4.9094809,4.35,0.15,4,0,0,1
651,827,1000,4.716246966,3.99,0.15,4,0,0,1
651,842,2000,4.721348586,4.5,0.15,4,0,0,1
652,106,49500,1.388332788,0,0.15,4,0,0,3
652,452,7000,3.479160326,2.17,0.15,4,0,0,1
652,525,5000,1.717266609,2.57,0.15,4,0,0,1
652,645,10000,3.833666623,3.82,0.15,4,0,0,1
652,653,4500,4.9084992,4.29,0.15,4,0,0,1
653,107,49500,1.388332788,0,0.15,4,0,0,3
653,646,4500,4.716246966,4.14,0.15,4,0,0,1
653,648,5000,4.819341542,3.95,0.15,4,0,0,1
653,652,4500,4.9084992,4.29,0.15,4,0,0,1
653,655,2500,5.010515516,4.81,0.15,4,0,0,1
654,108,49500,1.388332788,0,0.15,4,0,0,3
654,451,5000,3.229180923,1.81,0.15,4,0,0,1
654,452,7000,1.826074356,2.28,0.15,4,0,0,1
654,659,5500,4.9094809,4.81,0.15,4,0,0,1
654,662,5000,4.9094809,4.35,0.15,4,0,0,1
655,109,49500,1.388332788,0,0.15,4,0,0,3
655,451,5000,1.975630694,2.48,0.15,4,0,0,1
655,650,3000,4.712159232,4.94,0.15,4,0,0,1
655,653,2500,5.010515516,4.81,0.15,4,0,0,1
655,663,6000,4.721348586,4.39,0.15,4,0,0,1
656,110,49500,1.388332788,0,0.15,4,0,0,3
656,579,3000,5.619748781,6.63,0.15,4,0,0,1
656,657,7000,4.814336483,5.64,0.15,4,0,0,1
656,658,4000,4.9094809,4.75,0.15,4,0,0,1
656,660,3000,3.730459392,3.83,0.15,4,0,0,1
657,111,49500,1.388332788,0,0.15,4,0,0,3
657,525,5000,3.601647498,2.51,0.15,4,0,0,1
657,647,3500,3.508112425,3.63,0.15,4,0,0.350811243,1
657,656,7000,4.814336483,5.64,0.15,4,0,0,1
657,659,15000,5.105788681,5.22,0.15,4,0,0,1
658,112,49500,1.388332788,0,0.15,4,0,0,3
658,510,4000,1.688974341,0.37,0.15,4,0,0,1
658,656,4000,4.9094809,4.75,0.15,4,0,0,1
658,659,5500,4.810329216,5.56,0.15,4,0,0,1
658,661,6000,3.731746867,3.63,0.15,4,0,0,1
659,113,49500,1.388332788,0,0.15,4,0,0,3
659,509,5000,1.769779503,0.59,0.15,4,0,0,1
659,654,5500,4.9094809,4.81,0.15,4,0,0,1
659,657,15000,5.105788681,5.22,0.15,4,0,0,1
659,658,5500,4.810329216,5.56,0.15,4,0,0,1
660,114,49500,1.388332788,0,0.15,4,0,0,3
660,582,3500,6.553168301,5.88,0.15,4,0,0,1
660,656,3000,3.730459392,3.83,0.15,4,0,0,1
660,661,5000,4.811327009,4.61,0.15,4,0,0,1
660,902,4500,5.58793205,6.04,0.15,4,0,0,1
661,115,49500,1.388332788,0,0.15,4,0,0,3
661,512,2000,1.769779503,0.58,0.15,4,0,0,1
661,658,6000,3.731746867,3.63,0.15,4,0,0,1
661,660,5000,4.811327009,4.61,0.15,4,0,0,1
661,902,3500,6.027669204,7.95,0.15,4,0,0,1
662,116,49500,1.388332788,0,0.15,4,0,0,3
662,449,2000,4.238400545,2.91,0.15,4,0,0,1
662,654,5000,4.9094809,4.35,0.15,4,0,0,1
662,664,4500,4.814336483,3.79,0.15,4,0,0,1
662,667,2500,4.810329216,5.39,0.15,4,0,0,1
663,117,49500,1.388332788,0,0.15,4,0,0,3
663,449,2000,1.097572608,1.41,0.15,4,0,0,1
663,655,6000,4.721348586,4.39,0.15,4,0,0,1
663,665,2000,4.811327009,4.29,0.15,4,0,0,1
663,841,3500,4.9094809,4.16,0.15,4,0,0,1
664,118,49500,1.388332788,0,0.15,4,0,0,3
664,448,3500,4.429638893,2.78,0.15,4,0,0,1
664,662,4500,4.814336483,3.79,0.15,4,0,0,1
664,669,5500,4.713189212,3.84,0.15,4,0,0,1
664,849,5500,7.174471645,5.88,0.15,4,0,0,1
665,119,49500,1.388332788,0,0.15,4,0,0,3
665,448,3500,1.057322915,1.17,0.15,4,0,0,1
665,663,2000,4.811327009,4.29,0.15,4,0,0,1
665,843,2000,4.712159232,3.73,0.15,4,0,0,1
665,849,1000,7.365372031,6.48,0.15,4,0,0,1
666,120,49500,1.388332788,0,0.15,4,0,0,3
666,510,4000,3.573435698,4.08,0.15,4,0,0,1
666,521,1500,1.276209792,0.55,0.15,4,0,0,1
666,667,2000,4.810329216,4.68,0.15,4,0,0,1
666,668,3000,4.713189212,4.18,0.15,4,0,0,1
667,121,49500,1.388332788,0,0.15,4,0,0,3
667,509,5000,3.479160326,5.05,0.15,4,0,0,1
667,662,2500,4.810329216,5.39,0.15,4,0,0,1
667,666,2000,4.810329216,4.68,0.15,4,0,0,1
667,669,7000,4.713189212,4.32,0.15,4,0,0,1
668,122,49500,1.388332788,0,0.15,4,0,0,3
668,519,2000,0.572427567,0.64,0.15,4,0,0.057242757,1
668,666,3000,4.713189212,4.18,0.15,4,0,0,1
668,669,3500,4.810329216,4.75,0.15,4,0,0,1
668,850,4500,4.810329216,3.84,0.15,4,0,0,1
669,123,49500,1.388332788,0,0.15,4,0,0,3
669,664,5500,4.713189212,3.84,0.15,4,0,0,1
669,667,7000,4.713189212,4.32,0.15,4,0,0,1
669,668,3500,4.810329216,4.75,0.15,4,0,0,1
669,851,5500,4.716246966,4.62,0.15,4,0,0,1
670,124,49500,1.388332788,0,0.15,4,0,0,3
670,512,2000,5.506273935,7.48,0.15,4,0,0,1
670,519,2000,5.166766725,3.14,0.15,4,0,0,1
670,521,1500,4.390290432,3.93,0.15,4,0,0,1
670,854,500,9.522987345,10.31,0.15,4,0,0,1
670,902,500,11.15212628,10.36,0.15,4,0,1.115212628,1
670,905,1000,7.600416722,10,0.15,4,0,0,1
671,125,49500,1.388332788,0,0.15,4,0,0,3
671,602,3500,4.618157449,4.72,0.15,4,0,0,1
671,672,2500,4.623371724,3.66,0.15,4,0,0,1
671,673,4500,4.814336483,3.99,0.15,4,0,0,1
671,676,3000,4.811327009,3.91,0.15,4,0,0,1
672,126,49500,1.388332788,0,0.15,4,0,0,3
672,603,2000,4.9094809,3.78,0.15,4,0,0,1
672,671,2500,4.623371724,3.66,0.15,4,0,0,1
672,674,2000,4.811327009,3.99,0.15,4,0,0,1
672,722,1000,4.618157449,3.58,0.15,4,0,0,1
673,127,49500,1.388332788,0,0.15,4,0,0,3
673,671,4500,4.814336483,3.99,0.15,4,0,0,1
673,674,3500,4.917334499,3.83,0.15,4,0,0,1
673,678,4000,4.615035322,3.66,0.15,4,0,0,1
673,683,3000,5.010515516,4.27,0.15,4,0,0,1
674,128,49500,1.388332788,0,0.15,4,0,0,3
674,672,2000,4.811327009,3.99,0.15,4,0,0,1
674,673,3500,4.917334499,3.83,0.15,4,0,0,1
674,684,1500,4.712159232,4.29,0.15,4,0,0,1
674,724,2000,4.712159232,4.5,0.15,4,0,0,1
675,129,49500,1.388332788,0,0.15,4,0,0,3
675,404,5500,2.483523567,3.14,0.15,4,0,0.248352357,1
675,606,3500,5.010515516,6.4,0.15,4,0,0,1
675,676,5500,4.422010602,4.32,0.15,4,0,0,1
675,677,4500,4.520084026,4,0.15,4,0,0,1
676,130,49500,1.388332788,0,0.15,4,0,0,3
676,607,500,5.006669184,6.87,0.15,4,0,0,1
676,671,3000,4.811327009,3.91,0.15,4,0,0,1
676,675,5500,4.422010602,4.32,0.15,4,0,0,1
676,678,3500,4.613989248,4.09,0.15,4,0,0,1
677,131,49500,1.388332788,0,0.15,4,0,0,3
677,406,3000,1.32074034,2,0.15,4,0,0.132074034,1
677,675,4500,4.520084026,4,0.15,4,0,0,1
677,678,5500,4.623371724,4.53,0.15,4,0,0,1
677,687,8000,4.9094809,4.37,0.15,4,0,0,1
678,132,49500,1.388332788,0,0.15,4,0,0,3
678,673,4000,4.615035322,3.66,0.15,4,0,0,1
678,676,3500,4.613989248,4.09,0.15,4,0,0,1
678,677,5500,4.623371724,4.53,0.15,4,0,0,1
678,688,7500,4.810329216,4.18,0.15,4,0,0,1
679,133,49500,1.388332788,0,0.15,4,0,0,3
679,610,6500,4.9094809,4.77,0.15,4,0,0,1
679,680,3500,3.534119424,3.4,0.15,4,0,0,1
679,681,4000,4.9094809,4.69,0.15,4,0,0,1
680,134,49500,1.388332788,0,0.15,4,0,0,3
680,404,5500,2.591768045,1.27,0.15,4,0,0,1
680,488,2500,3.695423973,2.97,0.15,4,0,0,1
680,611,4500,4.713189212,4.34,0.15,4,0,0,1
680,679,3500,3.534119424,3.4,0.15,4,0,0,1
681,135,49500,1.388332788,0,0.15,4,0,0,3
681,487,3000,2.643315333,1.36,0.15,4,0,0,1
681,623,4000,4.630662052,4.31,0.15,4,0,0.463066205,1
681,679,4000,4.9094809,4.69,0.15,4,0,0.49094809,1
681,691,12000,4.613989248,4,0.15,4,0,0,1
682,136,49500,1.388332788,0,0.15,4,0,0,3
682,406,3000,3.547734474,2.45,0.15,4,0,0,1
682,487,3000,2.424621577,3.04,0.15,4,0,0.242462158,1
682,488,2500,1.633870403,2.77,0.15,4,0,0,1
682,692,8000,4.819341542,4,0.15,4,0,0,1
683,137,49500,1.388332788,0,0.15,4,0,0,3
683,673,3000,5.010515516,4.27,0.15,4,0,0,1
683,684,2500,4.712159232,4.5,0.15,4,0,0,1
683,685,4000,4.516881431,3.73,0.15,4,0,0,1
683,688,3500,4.819341542,4.19,0.15,4,0,0,1
684,138,49500,1.388332788,0,0.15,4,0,0,3
684,674,1500,4.712159232,4.29,0.15,4,0,0,1
684,683,2500,4.712159232,4.5,0.15,4,0,0,1
684,728,3500,4.713189212,3.91,0.15,4,0,0,1
685,139,49500,1.388332788,0,0.15,4,0,0,3
685,411,6000,4.697819977,3.04,0.15,4,0,0,1
685,683,4000,4.516881431,3.73,0.15,4,0,0,1
685,686,1500,4.520084026,3.5,0.15,4,0,0,1
685,690,4000,4.9084992,3.82,0.15,4,0,0,1
686,140,49500,1.388332788,0,0.15,4,0,0,3
686,685,1500,4.520084026,3.5,0.15,4,0,0,1
686,730,1000,4.713189212,3.91,0.15,4,0,0,1
687,141,49500,1.388332788,0,0.15,4,0,0,3
687,407,6500,1.32074034,1.71,0.15,4,0,0.132074034,1
687,677,8000,4.9094809,4.37,0.15,4,0,0,1
687,688,6500,4.520084026,4.42,0.15,4,0,0,1
687,689,7000,4.712159232,5.02,0.15,4,0,0,1
688,142,49500,1.388332788,0,0.15,4,0,0,3
688,678,7500,4.810329216,4.18,0.15,4,0,0,1
688,683,3500,4.819341542,4.19,0.15,4,0,0,1
688,687,6500,4.520084026,4.42,0.15,4,0,0,1
688,690,5000,4.810329216,5.32,0.15,4,0,0,1
689,143,49500,1.388332788,0,0.15,4,0,0,3
689,408,2000,1.688974341,2.19,0.15,4,0,0.168897434,1
689,687,7000,4.712159232,5.02,0.15,4,0,0,1
689,690,3500,4.525410954,4,0.15,4,0,0,1
689,699,1500,5.00763479,4.83,0.15,4,0,0,1
690,144,49500,1.388332788,0,0.15,4,0,0,3
690,410,2000,4.525410954,2.9,0.15,4,0,0.452541095,1
690,685,4000,4.9084992,3.82,0.15,4,0,0,1
690,688,5000,4.810329216,5.32,0.15,4,0,0,1
690,689,3500,4.525410954,4,0.15,4,0,0,1
691,145,49500,1.388332788,0,0.15,4,0,0,3
691,481,6500,3.716216698,2.42,0.15,4,0,0.37162167,1
691,486,6500,1.717266609,2.4,0.15,4,0,0,1
691,681,12000,4.613989248,4,0.15,4,0,0,1
691,692,8000,4.427450185,4.22,0.15,4,0,0,1
692,146,49500,1.388332788,0,0.15,4,0,0,3
692,407,6500,3.95248449,2.47,0.15,4,0,0,1
692,682,8000,4.819341542,4,0.15,4,0,0,1
692,691,8000,4.427450185,4.22,0.15,4,0,0,1
692,694,5500,4.713189212,5.17,0.15,4,0,0,1
693,147,49500,1.388332788,0,0.15,4,0,0,3
693,479,3000,1.552196195,1.88,0.15,4,0,0,1
693,483,6500,1.097572608,0.5,0.15,4,0,0,1
693,694,4500,4.811327009,4.28,0.15,4,0,0,1
693,703,2000,4.9084992,5.13,0.15,4,0,0,1
694,148,49500,1.388332788,0,0.15,4,0,0,3
694,408,2000,3.385078076,2.11,0.15,4,0,0,1
694,539,5000,1.852274477,0.62,0.15,4,0,0,1
694,692,5500,4.713189212,5.17,0.15,4,0,0,1
694,693,4500,4.811327009,4.28,0.15,4,0,0,1
695,149,49500,1.388332788,0,0.15,4,0,0,3
695,411,6000,1.02492682,1.04,0.15,4,0,0,1
695,696,8500,4.810329216,3.99,0.15,4,0,0,1
695,697,4500,4.713189212,4.63,0.15,4,0,0,1
695,700,10500,4.814336483,5.5,0.15,4,0,0,1
696,150,49500,1.388332788,0,0.15,4,0,0,3
696,695,8500,4.810329216,3.99,0.15,4,0,0,1
696,698,5000,4.9094809,4.31,0.15,4,0,0,1
696,734,1500,4.520084026,4.2,0.15,4,0,0,1
697,151,49500,1.388332788,0,0.15,4,0,0,3
697,695,4500,4.713189212,4.63,0.15,4,0,0,1
697,698,4000,4.814336483,3.95,0.15,4,0,0,1
697,702,5500,4.810329216,3.97,0.15,4,0,0,1
697,809,2500,4.810329216,3.95,0.15,4,0,0,1
698,152,49500,1.388332788,0,0.15,4,0,0,3
698,696,5000,4.9094809,4.31,0.15,4,0,0,1
698,697,4000,4.814336483,3.95,0.15,4,0,0,1
698,736,4500,4.613989248,4.32,0.15,4,0,0,1
698,810,2000,4.615035322,4.67,0.15,4,0,0,1
699,153,49500,1.388332788,0,0.15,4,0,0,3
699,538,8000,1.144855135,0.45,0.15,4,0,0,1
699,689,1500,5.00763479,4.83,0.15,4,0,0,1
699,700,5000,4.613989248,4.09,0.15,4,0,0,1
699,701,5000,4.615035322,3.66,0.15,4,0,0,1
700,154,49500,1.388332788,0,0.15,4,0,0,3
700,410,2000,1.02492682,1.09,0.15,4,0,0.102492682,1
700,695,10500,4.814336483,5.5,0.15,4,0,0,1
700,699,5000,4.613989248,4.09,0.15,4,0,0,1
700,702,4500,4.9094809,5.1,0.15,4,0,0,1
701,155,49500,1.388332788,0,0.15,4,0,0,3
701,474,3500,1.32074034,1.73,0.15,4,0,0,1
701,699,5000,4.615035322,3.66,0.15,4,0,0.461503532,1
701,702,2500,4.623371724,3.44,0.15,4,0,0,1
701,813,2000,4.716246966,4.43,0.15,4,0,0,1
702,156,49500,1.388332788,0,0.15,4,0,0,3
702,697,5500,4.810329216,3.97,0.15,4,0,0,1
702,700,4500,4.9094809,5.1,0.15,4,0,0,1
702,701,2500,4.623371724,3.44,0.15,4,0,0.462337172,1
702,814,3500,4.713189212,4.55,0.15,4,0,0,1
703,157,49500,1.388332788,0,0.15,4,0,0,3
703,478,5500,2.114645829,2.69,0.15,4,0,0,1
703,693,2000,4.9084992,5.13,0.15,4,0,0.49084992,1
703,704,7500,4.613989248,4.29,0.15,4,0,0,1
703,705,3500,4.422010602,4.18,0.15,4,0,0,1
704,158,49500,1.388332788,0,0.15,4,0,0,3
704,538,8000,5.430489926,4.18,0.15,4,0,0,1
704,539,5000,3.447150474,4.88,0.15,4,0,0,1
704,703,7500,4.613989248,4.29,0.15,4,0,0,1
704,706,8500,4.615035322,4.55,0.15,4,0,0,1
705,159,49500,1.388332788,0,0.15,4,0,0,3
705,476,3500,3.67580607,2.02,0.15,4,0,0,1
705,635,5500,4.712159232,4.23,0.15,4,0,0,1
705,703,3500,4.422010602,4.18,0.15,4,0,0,1
705,706,5000,4.716246966,4.14,0.15,4,0,0,1
706,160,49500,1.388332788,0,0.15,4,0,0,3
706,474,3500,3.88362066,2.45,0.15,4,0,0.388362066,1
706,475,3500,4.054790488,3.08,0.15,4,0,0,1
706,704,8500,4.615035322,4.55,0.15,4,0,0,1
706,705,5000,4.716246966,4.14,0.15,4,0,0,1
707,161,49500,1.388332788,0,0.15,4,0,0,3
707,473,1000,6.199498863,4.39,0.15,4,0,0,1
707,475,3500,1.89598426,1.74,0.15,4,0,0,1
707,476,3500,1.906123127,2.79,0.15,4,0,0,1
707,638,2500,5.217799023,4.12,0.15,4,0,0,1
708,162,49500,1.388332788,0,0.15,4,0,0,3
708,388,2000,2.918802839,2.9,0.15,4,0,0,1
708,709,3000,9.424318464,6.96,0.15,4,0,0,1
708,714,4000,9.360701096,6.99,0.15,4,0,0,1
708,913,3000,26.92834848,20.04,0.15,4,0,0,1
709,163,49500,1.388332788,0,0.15,4,0,0,3
709,391,3000,2.04278862,0.53,0.15,4,0,0,1
709,708,3000,9.424318464,6.96,0.15,4,0,0,1
709,711,1000,7.482194312,5.49,0.15,4,0,0,1
709,713,2500,7.389528284,5.92,0.15,4,0,0,1
709,803,2500,9.817481203,7.69,0.15,4,0,0,1
710,164,49500,1.388332788,0,0.15,4,0,0,3
710,584,1000,7.578819325,5.72,0.15,4,0,0.757881933,1
710,712,3000,4.615035322,5.11,0.15,4,0,0,1
710,806,2500,4.613989248,3.52,0.15,4,0,0,1
711,165,49500,1.388332788,0,0.15,4,0,0,3
711,709,1000,7.482194312,5.49,0.15,4,0,0,1
711,713,1000,4.9094809,4.09,0.15,4,0,0.49094809,1
711,807,2500,4.418743634,3.19,0.15,4,0,0,1
712,166,49500,1.388332788,0,0.15,4,0,0,3
712,393,3500,4.360565848,2.62,0.15,4,0,0,1
712,584,2000,7.57500518,7.48,0.15,4,0,0,1
712,710,3000,4.615035322,5.11,0.15,4,0,0,1
712,713,1000,4.9094809,4.28,0.15,4,0,0,1
713,167,49500,1.388332788,0,0.15,4,0,0,3
713,392,1000,2.6956512,1.05,0.15,4,0,0.26956512,1
713,709,2500,7.389528284,5.92,0.15,4,0,0,1
713,711,1000,4.9094809,4.09,0.15,4,0,0,1
713,712,1000,4.9094809,4.28,0.15,4,0,0,1
713,716,2000,5.37071889,6.77,0.15,4,0,0,1
714,168,49500,1.388332788,0,0.15,4,0,0,3
714,708,4000,9.360701096,6.99,0.15,4,0,0,1
714,715,4500,9.129808512,6.66,0.15,4,0,0,1
714,720,3500,9.32666347,6.95,0.15,4,0,0,1
714,913,3500,18.32238144,13.61,0.15,4,0,0,1
715,169,49500,1.388332788,0,0.15,4,0,0,3
715,391,3000,7.590261761,6.36,0.15,4,0,0,1
715,714,4500,9.129808512,6.66,0.15,4,0,0,1
715,717,2500,7.241323795,5.36,0.15,4,0,0,1
715,719,1500,7.268553896,5.28,0.15,4,0,0,1
715,721,2500,9.129808512,6.62,0.15,4,0,0,1
716,170,49500,1.388332788,0,0.15,4,0,0,3
716,393,3500,0.986592246,1.87,0.15,4,0,0.098659225,1
716,601,3000,4.712159232,5.17,0.15,4,0,0,1
716,713,2000,5.37071889,6.77,0.15,4,0,0,1
716,717,4000,4.618157449,4.09,0.15,4,0,0,1
716,718,7000,4.222451946,4.45,0.15,4,0,0,1
717,171,49500,1.388332788,0,0.15,4,0,0,3
717,392,1000,2.582449943,2.98,0.15,4,0,0,1
717,715,2500,7.241323795,5.36,0.15,4,0,0,1
717,716,4000,4.618157449,4.09,0.15,4,0,0,1
717,719,1500,4.024969344,3.9,0.15,4,0,0,1
718,172,49500,1.388332788,0,0.15,4,0,0,3
718,603,1000,4.814336483,3.99,0.15,4,0,0.481433648,1
718,716,7000,4.222451946,4.45,0.15,4,0,0,1
718,719,1000,4.515819264,3.73,0.15,4,0,0,1
718,722,2500,4.917334499,3.79,0.15,4,0,0,1
719,173,49500,1.388332788,0,0.15,4,0,0,3
719,715,1500,7.268553896,5.28,0.15,4,0,0,1
719,717,1500,4.024969344,3.9,0.15,4,0,0,1
719,718,1000,4.515819264,3.73,0.15,4,0,0,1
719,723,2000,4.810329216,3.95,0.15,4,0,0,1
720,174,49500,1.388332788,0,0.15,4,0,0,3
720,714,3500,9.32666347,6.95,0.15,4,0,0,1
720,721,4000,9.033778956,6.58,0.15,4,0,0,1
720,726,3000,9.522987345,7.07,0.15,4,0,0,1
720,913,3000,12.47956149,9.25,0.15,4,0,0,1
721,175,49500,1.388332788,0,0.15,4,0,0,3
721,715,2500,9.129808512,6.62,0.15,4,0,0,1
721,720,4000,9.033778956,6.58,0.15,4,0,0,1
721,723,1000,7.326667308,5.41,0.15,4,0,0,1
721,725,2500,7.583904852,5.5,0.15,4,0,0,1
721,727,3000,9.424833454,7.03,0.15,4,0,0,1
722,176,49500,1.388332788,0,0.15,4,0,0,3
722,672,1000,4.618157449,3.58,0.15,4,0,0.461815745,1
722,718,2500,4.917334499,3.79,0.15,4,0,0,1
722,723,2000,4.811327009,4.28,0.15,4,0,0,1
722,724,1000,4.618157449,4,0.15,4,0,0.461815745,1
723,177,49500,1.388332788,0,0.15,4,0,0,3
723,719,2000,4.810329216,3.95,0.15,4,0,0,1
723,721,1000,7.326667308,5.41,0.15,4,0,0,1
723,722,2000,4.811327009,4.28,0.15,4,0,0,1
723,725,2000,5.00763479,4.08,0.15,4,0,0,1
724,178,49500,1.388332788,0,0.15,4,0,0,3
724,674,2000,4.712159232,4.5,0.15,4,0,0,1
724,722,1000,4.618157449,4,0.15,4,0,0,1
724,725,3000,4.525410954,4,0.15,4,0,0,1
724,728,4500,4.810329216,3.74,0.15,4,0,0,1
725,179,49500,1.388332788,0,0.15,4,0,0,3
725,721,2500,7.583904852,5.5,0.15,4,0,0,1
725,723,2000,5.00763479,4.08,0.15,4,0,0,1
725,724,3000,4.525410954,4,0.15,4,0,0,1
725,729,4500,4.712159232,4.39,0.15,4,0,0,1
